,DDATE,price_per_mile,total_fluc_50,total_fluc_70,total_fluc_120,avg_price,pct_change,trend
738,2020-01-09,0.7609507729542005,-0.9523424501360372,-1.0859354149489755,-1.706733356426087,0.6140039005598876,-0.23932563337190116,Decrease
739,2020-01-10,0.9706100684035994,-1.6398664637608205,-1.575216994911902,-2.256802538718425,0.6527873474218333,-0.48687022234269506,Decrease
740,2020-01-11,0.7628124400436765,-1.4956741474909345,-1.4665453096366234,-0.9245352784051416,0.6745029847316677,-0.1309252254045107,Decrease
741,2020-01-12,0.6738547087068119,-2.3070048311741584,-2.4242607338445645,-1.9237967874190174,0.681278688231873,0.010897125733271699,Increase
742,2020-01-13,0.558726670809918,-1.366110594969575,-1.2933925387071712,-1.0980562749354372,0.6866233287074578,0.18626902487904157,Increase
743,2020-01-14,0.511518573475832,-1.5281998525091243,-1.667353130967029,-2.0972786762627083,0.6717597283293981,0.2385393885579752,Increase
744,2020-01-15,0.5681526012008113,-1.3438444789806077,-1.5432757123977077,-2.021597016551997,0.6734686712504594,0.1563785734147113,Increase
745,2020-01-16,0.5864499022040301,-1.511565983717046,-1.7100457272684815,-2.2659575883413465,0.6741344672248599,0.1300698440502409,Increase
746,2020-01-17,0.5741791228493974,-1.8478831683798411,-2.1993747641904093,-2.8785167131635356,0.6507880109617596,0.11771711651409596,Increase
747,2020-01-18,0.5098814484337975,-1.5784740514757905,-1.7331818485493116,-1.880910465873451,0.5931969334655344,0.14045164486100242,Increase
748,2020-01-19,0.5012616176121388,-1.5977512190642564,-3.6406261979425185,-2.246174322181207,0.560503080661592,0.10569337634955961,Increase
749,2020-01-20,0.5681079271256111,-1.6279818821481222,-3.7852964773853097,-2.027905086227209,0.5472847329639421,-0.038048191201856416,Decrease
750,2020-01-21,0.5123342453549727,-1.2710523991865772,-3.5566014918073234,-1.6334713823755778,0.5414856797820738,0.053836020998437824,Increase
751,2020-01-22,0.5288841157963818,-1.863823557171441,-4.1936741170566325,-2.1980467792725724,0.5436563725721426,0.02717204749365926,Increase
752,2020-01-23,0.5665755890490077,-1.6158888715663784,-1.8933565587702634,-1.7792547209862206,0.5434592460531672,-0.042535559315111986,Decrease
753,2020-01-24,0.5396023821063679,-1.730018794965746,-1.6906993063437867,-1.7373894219246404,0.5376033060409594,-0.003718496599528339,Decrease
754,2020-01-25,0.5139907539396328,-1.3898823745984266,-1.5169674877250108,-1.388331892192928,0.5300797599272388,0.030352047378331214,Increase
755,2020-01-26,0.5711349162961226,-1.4821499875912512,-1.6817408771457898,-1.7755830420529555,0.5377364434100295,-0.062109372156921916,Decrease
756,2020-01-27,0.5316761067775978,-1.4826006795966968,-1.72383016335032,-1.5407509539816708,0.5415382545557117,0.018211359391784775,Increase
757,2020-01-28,0.5364028857533157,-1.5852134007831584,-1.813700738613397,-1.7797963467332174,0.5375751243841749,0.0021806043056810075,Decrease
758,2020-01-29,0.539662383730492,-1.4645548777144055,-1.6559273792005165,-1.5580924207143394,0.5409911416811148,0.00245615472832649,Decrease
759,2020-01-30,0.5144726781416396,-1.4937393892341855,-1.6994696502905793,-1.6036049145946167,0.539189711974272,0.045841070932399135,Increase
760,2020-01-31,0.5319979462051299,-1.7548987167988979,-1.9624187162596403,-2.7241133773954886,0.5348675066187873,0.005364992971432631,Decrease
761,2020-02-01,0.5057546194551291,-1.4101604759038073,-1.6178181073424012,-1.5226219535548084,0.5306365362873825,0.04689069660815405,Increase
762,2020-02-02,0.5099665695594293,-1.266098303343757,-1.4596752897928345,-1.3187633999992316,0.530133513239857,0.03804125409310474,Increase
763,2020-02-03,0.576248346047332,-1.6327298950549463,-1.7733120047371944,-1.9108105266644149,0.5307726919587582,-0.08567820985806729,Decrease
764,2020-02-04,0.5375994419263577,-1.487772623865388,-1.6620847869487259,-1.5156222641096488,0.5315131088523531,-0.011450955719880885,Decrease
765,2020-02-05,0.5340015962069781,-1.5200861094341263,-1.6554652842625377,-1.6279935615557384,0.5312129476590609,-0.005249586931580121,Decrease
766,2020-02-06,0.5505058344168611,-1.457822378925616,-1.4423109388948716,-1.5561739086912691,0.5325683789948571,-0.03368103727047827,Decrease
767,2020-02-07,0.5689649832907134,-1.4588919352939944,-1.6787551021727665,-1.5352288685469877,0.5393799171384913,-0.05485014404907079,Decrease
768,2020-02-08,0.5053165674026251,-1.3600829030597326,-1.5583503149277003,-1.3747836252004975,0.5360447447881782,0.05732390380526082,Increase
769,2020-02-09,0.5848004869155199,-1.7920322332166263,-2.1111124883507326,-2.0419424510938304,0.545925478220727,-0.07120936876127083,Decrease
770,2020-02-10,0.5192727702846159,-2.355774538581124,-2.0384419051513953,-1.6031770651666493,0.5470887533113754,0.05084363891305953,Increase
771,2020-02-11,0.5215039158739957,-1.2459420708358238,-1.3960682927025454,-1.2879985886613423,0.5402456995397084,0.034691222311775446,Increase
772,2020-02-12,0.538874708277714,-1.2809720310950816,-1.4683700321876603,-2.0686574098697235,0.5404051078336279,0.002831948724631779,Decrease
773,2020-02-13,0.5351713108136807,-1.26244623991846,-1.4296174706939953,-1.342119340912826,0.5405513221594658,0.00995282247075495,Decrease
774,2020-02-14,0.5398806817981717,-0.47986464046526756,-0.5359503911707526,-1.0689875622600038,0.5392231780821296,-0.0012193535863585841,Decrease
775,2020-02-15,0.5754402390658206,-1.1436484126476036,-1.2188181563926674,-1.6515464039791694,0.540032585054018,-0.06556577323618527,Decrease
776,2020-02-16,0.4851497095787348,-0.8775742184758071,-0.8465173587864249,-1.17070923259819,0.5375117278260317,0.09741558283588583,Increase
777,2020-02-17,0.5863051932165072,-1.2307630408944568,-1.3690452619416325,-1.878039997589457,0.5376998161136551,-0.09039500413847679,Decrease
778,2020-02-18,0.4541233650527802,-1.0013913525382816,-1.13773841203485,-2.0058544700189085,0.5295561404596757,0.14244528510502558,Increase
779,2020-02-19,0.45494575300051754,-1.9745804823865623,-1.8236217767671588,-2.066922538757975,0.5212363701004908,0.12717956939035724,Increase
780,2020-02-20,0.45639451278345333,-1.1111131470701623,-1.20874628461466,-1.6561152791276499,0.5109263456637082,0.1067312996150481,Increase
781,2020-02-21,0.46014450266608964,-1.0405632315348066,-1.0624961106827455,-1.4159938636257667,0.5015479946452593,0.08255140569040466,Increase
782,2020-02-22,0.4923128728266072,-0.867002733172425,-0.9792234629509005,-0.7499176980413251,0.4956020185238138,0.006636667273881522,Decrease
783,2020-02-23,0.5263614525644628,-1.0226479827302306,-0.9905782822063869,-0.8813927720526746,0.4894671702111441,-0.07537641868279617,Decrease
784,2020-02-24,0.4987564838136474,-1.1319950188088237,-1.2598599021000425,-1.1605034546673136,0.4911680169905082,-0.015449839078764427,Decrease
785,2020-02-25,0.4389857232682325,-1.1837550414268638,-1.336700575065446,-1.2752898438124427,0.47275308324697385,0.07142705394287349,Increase
786,2020-02-26,0.4689268187291548,-1.2246622155286548,-1.3650938199418596,-1.3610575005590888,0.4746035149565207,0.011960923272736271,Increase
787,2020-02-27,0.46910028870097886,-1.049130725420148,-1.1823423822102823,-1.22785827606914,0.47637283191907837,0.01526649449928096,Increase
788,2020-02-28,0.48099977414010053,-1.0197488261932979,-1.0753330059729764,-1.015298522951856,0.4794484895886592,-0.0032355604097788295,Decrease
789,2020-02-29,0.5413272139581926,-1.7204898563198059,-1.9750179191403148,-1.9467050639406511,0.4895963285001721,-0.10566028061626351,Decrease
790,2020-03-01,0.5277696201709737,-0.715714943877429,-0.721529753047697,-0.75097102794381,0.4940284219182179,-0.06829809127528579,Decrease
791,2020-03-02,0.4616958210568916,-1.050999015876675,-1.1580187843578422,-1.0264529644390132,0.4859452179797716,0.049901503349888715,Increase
792,2020-03-03,0.4263198612106913,-1.8748667529212635,-2.323947927352987,-1.6566429672551042,0.47689064015440197,0.10604271647549518,Increase
793,2020-03-04,0.45124886648822915,-1.377810958671489,-1.385091678950101,-3.1820406784605177,0.47842353305690155,0.05680043871387148,Increase
794,2020-03-05,0.41674666660404763,-1.0426962188490096,-0.922643961342138,-1.1349016489370216,0.4719010140412632,0.1168769419774819,Increase
795,2020-03-06,0.3956112132777282,-1.2738373477286704,-0.9507498508400083,-0.5779163594711423,0.4627148796133569,0.14502163058101852,Increase
796,2020-03-07,0.406391676491554,-0.9437439994779779,-0.7563178363298069,-0.5647050955647093,0.4533888674072885,0.10365757585643577,Increase
797,2020-03-08,0.44957041037212164,-0.2745834482078296,0.0031684207902895056,0.1278414833404845,0.44191926695902967,-0.01731344158344043,Decrease
798,2020-03-09,0.38852453369224826,-0.29780962138657835,-0.19387873144141515,0.07869207716558002,0.42451363114918894,0.08477724816401208,Increase
