DDATE,price_per_mile,total_fluc_50,total_fluc_70,total_fluc_120,avg_price,pct_change,trend
2019-07-21,0.39549630956327053,0.0,0.568832581000023,-0.3501763728252184,0.3910199726157591,-0.011447847324950224,Decrease
2019-07-22,0.4085227144375962,0.0,0.0,-0.33549806636125984,0.38349389401917394,-0.06526523840082538,Decrease
2019-07-23,0.3244516081582184,0.0,0.3111822460551325,0.44578344387897934,0.37350082952871,0.13132292485771127,Decrease
2019-07-24,0.4193623290130974,0.0,0.0,-0.04556743312872813,0.382293178063784,-0.0969652431075518,Decrease
2019-07-25,0.3486617969346373,0.0,0.5983925434168459,0.42671893711680053,0.38347569678283355,0.0907851531147012,Decrease
2019-07-26,0.3849476955027933,0.0,0.0,0.5259649462694591,0.38562640612923904,0.0017600211387450784,Decrease
2019-07-27,0.3619743752610391,0.0,0.00560564213125625,-0.9241049131807139,0.3914517366157281,0.07530267105092878,Decrease
2019-07-28,0.44348102326340616,0.0,0.48193242837143996,0.27940149548857457,0.3858622315167573,-0.14932477718837475,Decrease
2019-07-29,0.3404309346831079,0.0,0.6519873962578568,-0.05309103452182329,0.37897905965673695,0.10171571223102478,Decrease
2019-07-30,0.39137313053958694,0.0,0.0,0.45020532762114607,0.3768353616694858,-0.03857856865049711,Decrease
2019-07-31,0.3919388681712206,0.0,-0.011090151514457747,-0.006205759177146775,0.3852712691711111,-0.017306245063262688,Decrease
2019-08-01,0.40463706841728336,0.0,0.0,0.0768001459186575,0.3834306115966344,-0.05530715644310106,Decrease
2019-08-02,0.331920750629819,0.0,0.48980461529549973,-0.16915198958526428,0.3813379808085321,0.12958905922231026,Decrease
2019-08-03,0.4085299007789323,0.0,-0.06487003516696038,0.12659937608859023,0.3842857564680494,-0.06308884444146351,Decrease
2019-08-04,0.44747495855857117,0.0,0.5447459520851251,-0.2704661431863583,0.394973329380241,-0.13292449204282053,Decrease
2019-08-05,0.4051846159249592,0.0,0.0,0.26443073532985506,0.3901862784629351,-0.038438915692031055,Decrease
2019-08-06,0.32675818488989244,0.0,0.0,-0.2505331601465186,0.3884771847387831,0.15887419460782826,Decrease
