,AGENCY,PDATE,DDATE,LOR,MIN_DAILY_FARE,AVG_DAILY_FARE,MONTH_PDATE,DAY_PDATE
4074,ZD,2019-03-25,2019-04-03,9,44.78,60.337317619672,03,25
3815,AL,2019-03-25,2019-03-31,6,57.22166667,79.633435815275,03,25
365,ET,2019-03-25,2019-03-31,6,64.35333333,82.099112554513,03,25
4371,ZT,2019-03-25,2019-03-28,3,47.61666667,72.76639558370499,03,25
6028,ZE,2019-03-25,2019-03-27,2,45.765,76.51438322368399,03,25
5311,ZR,2019-03-25,2019-03-26,1,47.61,81.249566563467,03,25
10412,ZL,2019-03-25,2019-03-29,4,88.985,105.123663141994,03,25
10566,ZL,2019-03-25,2019-03-26,1,88.98,104.382749244713,03,25
934,ET,2019-03-25,2019-03-27,2,63.12,94.025215384615,03,25
6108,ZE,2019-03-25,2019-03-30,5,42.582,84.46005287713801,03,25
4382,ZR,2019-03-25,2019-03-27,2,47.605,68.720031055901,03,25
4383,ZT,2019-03-25,2019-03-27,2,47.605,68.708260869565,03,25
4384,ZD,2019-03-25,2019-03-27,2,56.375,78.19879032258099,03,25
8760,ZE,2019-03-25,2019-03-26,1,47.18,89.43068852459,03,25
920,ZE,2019-03-25,2019-03-29,4,43.45,76.547819148936,03,25
4319,ZI,2019-03-25,2019-03-29,4,50.12,82.659814814815,03,25
3831,ZR,2019-03-25,2019-03-30,5,51.892,79.080137681159,03,25
3832,ET,2019-03-25,2019-03-30,5,76.912,95.362883870968,03,25
919,ZD,2019-03-25,2019-03-29,4,52.62,73.38905948553099,03,25
10538,ZD,2019-03-25,2019-03-31,6,50.53833333,71.22242919366,03,25
9456,AL,2019-03-25,2019-03-30,5,68.35,92.30225324675301,03,25
4369,ZE,2019-03-25,2019-03-28,3,43.45,78.337953311873,03,25
3693,ZT,2019-03-25,2019-04-01,7,41.29571429,59.605249569337,03,25
3694,ZE,2019-03-25,2019-04-01,7,18.17285714,66.627831434257,03,25
11194,AL,2019-03-25,2019-03-27,2,56.355,94.078551829268,03,25
9455,ZL,2019-03-25,2019-03-30,5,84.154,114.864811501597,03,25
12204,ET,2019-03-25,2019-03-26,1,63.09,92.388610271903,03,25
935,AL,2019-03-26,2019-03-28,2,83.79,95.42866894197999,03,26
9402,ZD,2019-03-26,2019-03-28,2,73.9,84.063304794521,03,26
7703,ZE,2019-03-26,2019-03-29,3,52.77333333,80.323644158248,03,26
11195,ET,2019-03-26,2019-03-28,2,83.78,95.78149484536101,03,26
11192,ZT,2019-03-26,2019-03-29,3,47.61666667,69.91202460932901,03,26
11188,ZT,2019-03-26,2019-03-27,1,47.6,74.852343234323,03,26
11213,ZI,2019-03-26,2019-03-31,5,55.374,90.573153583618,03,26
11208,ZI,2019-03-26,2019-03-29,3,50.11666667,82.045129068822,03,26
922,ZD,2019-03-26,2019-03-30,4,56.3775,77.58134083045,03,26
921,ZL,2019-03-26,2019-03-30,4,100.155,104.909982993197,03,26
9433,ZT,2019-03-26,2019-04-01,6,50.51666667,63.720637087440004,03,26
9401,AL,2019-03-26,2019-03-29,3,67.42,93.71635555446699,03,26
12803,AL,2019-03-26,2019-04-04,9,46.34444444,62.42282210244701,03,26
11191,ET,2019-03-26,2019-03-29,3,75.50666667,94.000225987593,03,26
11189,ET,2019-03-26,2019-03-27,1,81.37,95.12029508196699,03,26
11186,ZR,2019-03-26,2019-03-30,4,47.605,69.461075471698,03,26
9405,ZD,2019-03-26,2019-03-31,5,51.12,81.01817064846401,03,26
929,AL,2019-03-26,2019-03-27,1,81.37,94.378580858086,03,26
2670,ZI,2019-03-26,2019-03-28,2,50.115,79.678672413793,03,26
9342,AL,2019-03-26,2019-03-30,4,58.6925,94.64039792387501,03,26
2682,ZE,2019-03-26,2019-03-31,5,46.23,82.532919330289,03,26
2694,ZT,2019-03-26,2019-04-03,8,37.435,57.457731164384,03,26
2658,ZE,2019-03-26,2019-03-27,1,45.99,83.29027027027,03,26
2656,ZI,2019-03-26,2019-03-30,4,50.12,82.666003460208,03,26
9358,ZL,2019-03-26,2019-03-29,3,98.79666667,105.095506756486,03,26
2695,ZL,2019-03-26,2019-04-03,8,60.8925,82.467474137931,03,26
9366,ZL,2019-03-26,2019-03-28,2,95.445,104.225206185567,03,26
2696,ET,2019-03-26,2019-04-03,8,56.0475,65.787326858108,03,26
2616,ZR,2019-03-26,2019-04-02,7,37.42142857,56.184299276994,03,26
2615,ET,2019-03-26,2019-04-04,9,48.68666667,64.661628044412,03,26
2697,ZR,2019-03-26,2019-04-03,8,37.435,57.684623287671,03,26
12773,ZT,2019-03-26,2019-03-30,4,47.615,66.405198961938,03,26
9350,ZR,2019-03-26,2019-03-27,1,47.61,75.14545150501701,03,26
9341,ZE,2019-03-26,2019-03-30,4,46.23,78.203933823529,03,26
9381,ZE,2019-03-26,2019-04-04,9,17.76111111,72.893789708604,03,26
11230,ZE,2019-03-26,2019-04-03,8,43.98125,70.564870955316,03,26
11137,ZD,2019-03-26,2019-04-02,7,39.39142857,59.973756781804,03,26
11136,ET,2019-03-26,2019-04-02,7,54.44285714,70.177283000728,03,26
874,ZD,2019-03-26,2019-04-04,9,46.83111111,57.894029630293,03,26
11229,AL,2019-03-26,2019-04-03,8,49.97125,64.12045962199299,03,26
11228,ZD,2019-03-26,2019-04-03,8,39.405,58.754061433447,03,26
875,AL,2019-03-26,2019-04-02,7,48.53142857,69.060521113239,03,26
9387,ZR,2019-03-26,2019-03-31,5,48.564,74.606501718213,03,26
12794,ZT,2019-03-26,2019-03-28,2,47.605,70.604288194444,03,26
7696,ZI,2019-03-26,2019-03-27,1,50.12,83.0228,03,26
12791,ZD,2019-03-26,2019-03-29,3,63.89,83.27761744738301,03,26
951,ZL,2019-03-26,2019-03-31,5,85.784,112.60867586206899,03,26
949,ZT,2019-03-26,2019-03-31,5,48.564,74.657979381443,03,26
969,ZI,2019-03-26,2019-04-03,8,49.44375,65.01803510274,03,26
950,AL,2019-03-26,2019-03-31,5,68.622,93.52660899653999,03,26
9359,ZR,2019-03-26,2019-03-29,3,47.60333333,73.128456374899,03,26
7727,ZT,2019-03-26,2019-04-04,9,36.89666667,52.776337448782996,03,26
6061,ZT,2019-03-26,2019-04-02,7,37.42142857,56.915281658707,03,26
4385,ZR,2019-03-26,2019-03-28,2,47.605,71.938993055556,03,26
6060,ZI,2019-03-26,2019-04-02,7,49.22714286,68.896754068449,03,26
7742,ZD,2019-03-26,2019-03-27,1,56.37,81.419335548173,03,26
5969,ET,2019-03-26,2019-03-30,4,65.7325,94.536327054795,03,26
4379,ZL,2019-03-26,2019-03-27,1,91.42,106.031848184818,03,26
7774,ZE,2019-03-26,2019-04-02,7,18.17285714,63.347129230334,03,26
4343,ZL,2019-03-26,2019-04-04,9,60.37222222,81.65281777752,03,26
4344,ZI,2019-03-26,2019-04-04,9,49.98333333,67.278553178128,03,26
5985,ZE,2019-03-26,2019-03-28,2,46.1,77.137952961672,03,26
1045,ZD,2019-03-26,2019-04-01,6,50.53833333,69.139020617491,03,26
4346,ZL,2019-03-26,2019-04-02,7,59.57571429,82.979205328521,03,26
1044,ET,2019-03-26,2019-04-01,6,64.60833333,81.683467365804,03,26
4374,ZE,2019-03-26,2019-04-01,6,21.00333333,67.878072044886,03,26
2809,ZL,2019-03-26,2019-04-01,6,69.24166667,93.69576560618401,03,26
6004,ZR,2019-03-26,2019-04-04,9,36.91222222,52.666814028726996,03,26
12883,AL,2019-03-26,2019-04-01,6,57.44833333,78.870862070138,03,26
12884,ZR,2019-03-26,2019-04-01,6,49.99,63.12914942569,03,26
6007,ET,2019-03-26,2019-03-31,5,77.216,96.34527335640101,03,26
4375,ZI,2019-03-26,2019-04-01,6,57.63,78.670371004041,03,26
6026,ZL,2019-03-27,2019-03-28,1,89.27,104.54878881987601,03,27
2665,ET,2019-03-27,2019-03-30,3,53.31666667,90.10035306283501,03,27
2666,ZL,2019-03-27,2019-03-30,3,98.30666667,104.880116402127,03,27
9360,ZE,2019-03-27,2019-03-30,3,41.08333333,77.370566209274,03,27
9361,ZR,2019-03-27,2019-03-30,3,46.42333333,65.750626326656,03,27
2698,ZT,2019-03-27,2019-04-04,8,43.3325,61.40364334471,03,27
12831,ZL,2019-03-27,2019-04-03,7,61.64857143,84.73096263809201,03,27
4413,ZI,2019-03-27,2019-04-04,8,45.6125,66.131870748299,03,27
12807,ZI,2019-03-27,2019-04-01,5,63.136,91.688471380471,03,27
2683,ZD,2019-03-27,2019-04-01,5,56.626,80.826713804714,03,27
9362,ZI,2019-03-27,2019-03-30,3,50.11666667,79.579164054201,03,27
1046,ZL,2019-03-27,2019-04-02,6,71.705,96.220889638378,03,27
12804,ZR,2019-03-27,2019-04-05,9,41.68888889,52.393764467422,03,27
12885,AL,2019-03-27,2019-04-02,6,57.44833333,73.34990296780799,03,27
9363,ZT,2019-03-27,2019-03-30,3,47.61666667,66.145391850376,03,27
11147,ZR,2019-03-27,2019-04-02,6,45.04666667,61.195708478223,03,27
2659,ZD,2019-03-27,2019-03-28,1,46.36,77.61328990228,03,27
11135,ET,2019-03-27,2019-04-05,9,48.68666667,62.634008038450006,03,27
11133,ZE,2019-03-27,2019-04-05,9,16.98666667,58.969734077447995,03,27
7773,AL,2019-03-27,2019-04-05,9,43.89,60.139562375523994,03,27
11138,ZT,2019-03-27,2019-04-03,7,42.35,60.473407970846004,03,27
11132,ZI,2019-03-27,2019-04-05,9,45.72,63.422643275474,03,27
11139,ZE,2019-03-27,2019-04-03,7,18.17285714,69.136803226538,03,27
4347,ZI,2019-03-27,2019-04-03,7,45.47142857,69.551774484465,03,27
4345,ZT,2019-03-27,2019-04-05,9,41.92,52.602216449870006,03,27
7693,ET,2019-03-27,2019-03-31,4,53.315,89.855272435897,03,27
12775,ZD,2019-03-27,2019-03-31,4,48.8675,68.057928802589,03,27
2660,ET,2019-03-27,2019-03-28,1,73.9,93.45198738170299,03,27
11214,ZT,2019-03-27,2019-04-01,5,53.794,74.296087837838,03,27
7775,ET,2019-03-27,2019-04-03,7,54.44285714,66.583840387623,03,27
9343,ZI,2019-03-27,2019-03-31,4,50.12,79.3349,03,27
7776,AL,2019-03-27,2019-04-03,7,48.53142857,65.19435759195,03,27
7697,ZR,2019-03-27,2019-03-28,1,44.04,70.09121875,03,27
7777,ZD,2019-03-27,2019-04-03,7,43.50571429,61.513643305912,03,27
12774,AL,2019-03-27,2019-03-31,4,47.6025,87.01280854430401,03,27
11383,ZR,2019-03-27,2019-04-04,8,43.3325,61.511113481229,03,27
12827,ZD,2019-03-27,2019-04-04,8,44.6975,60.491974576271,03,27
7704,AL,2019-03-27,2019-03-30,3,47.60333333,89.138700208428,03,27
9351,ZT,2019-03-27,2019-03-28,1,44.04,70.11990625,03,27
4398,ZE,2019-03-27,2019-04-01,5,46.23,84.857717647059,03,27
6063,ZI,2019-03-27,2019-04-02,6,52.83166667,75.583402538512,03,27
4372,ZD,2019-03-27,2019-03-30,3,48.87,69.11312564844201,03,27
11134,ZD,2019-03-27,2019-04-05,9,44.79,58.419796393063,03,27
9435,ET,2019-03-27,2019-04-02,6,64.60833333,75.81877401125399,03,27
12852,ZR,2019-03-27,2019-04-01,5,53.794,74.355108108108,03,27
5971,ZE,2019-03-27,2019-03-31,4,40.9325,72.245261461318,03,27
970,ET,2019-03-27,2019-04-04,8,56.5675,65.2554503367,03,27
9434,ZE,2019-03-27,2019-04-02,6,21.00333333,73.524141170676,03,27
9388,AL,2019-03-27,2019-04-01,5,68.622,92.48222372881399,03,27
12795,AL,2019-03-27,2019-03-29,2,71.715,89.623865814696,03,27
931,AL,2019-03-27,2019-03-28,1,74.39,91.143899371069,03,27
930,ZI,2019-03-27,2019-03-28,1,50.12,82.427634069401,03,27
9430,ZR,2019-03-27,2019-04-03,7,42.35,60.934407007642,03,27
923,ZT,2019-03-27,2019-03-31,4,45.225,62.35177184465999,03,27
12796,ET,2019-03-27,2019-03-29,2,73.895,91.93687898089199,03,27
4380,ZE,2019-03-27,2019-03-28,1,51.41,80.990326264274,03,27
971,AL,2019-03-27,2019-04-04,8,50.50625,63.511321308725,03,27
9403,ZL,2019-03-27,2019-03-29,2,89.275,104.730865384615,03,27
5970,ZL,2019-03-27,2019-03-31,4,100.155,104.847452531646,03,27
4386,ZR,2019-03-27,2019-03-29,2,47.605,66.510359477124,03,27
11187,ZR,2019-03-27,2019-03-31,4,45.2175,62.022235915493,03,27
1107,ET,2019-03-27,2019-04-01,5,77.216,95.238207612457,03,27
9382,ZL,2019-03-27,2019-04-05,9,61.60555556,79.65722801023401,03,27
7710,ZT,2019-03-27,2019-03-29,2,47.605,66.173823529412,03,27
936,ZE,2019-03-27,2019-03-29,2,49.97,77.546680327869,03,27
11196,ZI,2019-03-27,2019-03-29,2,50.115,81.01488562091501,03,27
2810,ZT,2019-03-27,2019-04-02,6,45.045,61.368218389552005,03,27
4412,ZE,2019-03-27,2019-04-04,8,48.15125,68.428430511182,03,27
4376,ZD,2019-03-27,2019-04-02,6,50.53833333,72.51667245468799,03,27
4387,ZD,2019-03-27,2019-03-29,2,51.37,78.581580645161,03,27
6008,ZL,2019-03-27,2019-04-01,5,85.784,115.63922336769801,03,27
7784,ZL,2019-03-27,2019-04-04,8,62.125,81.744565033784,03,27
2619,ZE,2019-03-28,2019-04-04,7,18.17285714,59.894946023929,03,28
2618,ZD,2019-03-28,2019-04-04,7,40.82285714,58.088967297831005,03,28
4397,AL,2019-03-28,2019-04-06,9,39.78666667,55.064403594289,03,28
4381,ET,2019-03-28,2019-03-29,1,39.5,82.550401234568,03,28
1068,ZR,2019-03-28,2019-04-03,6,38.10166667,58.047790444397,03,28
937,ZR,2019-03-28,2019-03-30,2,33.495,60.609629934211,03,28
4400,ZL,2019-03-28,2019-04-02,5,81.018,92.87145631068,03,28
5986,ZE,2019-03-28,2019-03-30,2,29.75,69.49388851351401,03,28
925,ZE,2019-03-28,2019-04-01,4,29.3925,69.597804709141,03,28
5981,ZE,2019-03-28,2019-03-29,1,47.64,91.950456692913,03,28
11215,ZT,2019-03-28,2019-04-02,5,42.38,70.45865359477101,03,28
952,ZE,2019-03-28,2019-04-02,5,46.23,76.803194029851,03,28
4399,ZR,2019-03-28,2019-04-02,5,43.718,71.111712418301,03,28
953,ZI,2019-03-28,2019-04-02,5,44.61,82.64812987012999,03,28
11140,ZR,2019-03-28,2019-04-04,7,38.78142857,57.326824439940005,03,28
6005,ET,2019-03-28,2019-04-06,9,47.71222222,61.766286335086,03,28
5987,AL,2019-03-28,2019-03-30,2,36.565,72.55924722662401,03,28
924,ET,2019-03-28,2019-04-01,4,36.4825,74.688949044586,03,28
5984,ET,2019-03-28,2019-04-04,7,45.95571429,63.923321962149004,03,28
12808,ZD,2019-03-28,2019-04-02,5,56.626,78.609253246753,03,28
4349,ZD,2019-03-28,2019-03-31,3,33.85,75.431957867212,03,28
2700,ZL,2019-03-28,2019-04-05,8,56.37375,72.697634803922,03,28
2699,ZI,2019-03-28,2019-04-05,8,32.10125,55.817121710525996,03,28
11198,ZL,2019-03-28,2019-03-30,2,101.4,105.556138933764,03,28
9457,ET,2019-03-28,2019-04-02,5,65.61,88.10926623376601,03,28
11197,ZI,2019-03-28,2019-03-30,2,35.1,80.552316476346,03,28
12782,AL,2019-03-28,2019-03-29,1,35.26,81.009595015576,03,28
12805,ZT,2019-03-28,2019-04-06,9,29.89444444,46.747348110394,03,28
2671,ZT,2019-03-28,2019-03-30,2,33.35,60.141865793781,03,28
1047,ZE,2019-03-28,2019-04-03,6,21.00333333,67.885104875459,03,28
11190,ZD,2019-03-28,2019-03-29,1,56.37,87.47443478260901,03,28
11331,ZI,2019-03-28,2019-04-03,6,40.10666667,66.493463204838,03,28
6027,ZR,2019-03-28,2019-03-29,1,34.48,71.56990625,03,28
2661,ZL,2019-03-28,2019-03-29,1,95.82,102.59956521739099,03,28
5972,ZR,2019-03-28,2019-04-01,4,32.155,59.578176751592,03,28
2657,AL,2019-03-28,2019-04-01,4,35.9025,75.59831993569101,03,28
5973,ZI,2019-03-28,2019-04-01,4,35.0975,80.24621019108301,03,28
4354,AL,2019-03-28,2019-04-04,7,40.95428571,59.678221748030005,03,28
5974,ZD,2019-03-28,2019-04-01,4,36.3525,70.364482484076,03,28
4352,ZE,2019-03-28,2019-03-31,3,29.39,76.144529914768,03,28
11210,ZI,2019-03-28,2019-04-06,9,31.99555556,51.99682222155,03,28
6032,ZL,2019-03-28,2019-04-06,9,55.85333333,67.008806584346,03,28
4351,ZL,2019-03-28,2019-03-31,3,100.68333333,107.33302045839399,03,28
11231,ZR,2019-03-28,2019-04-05,8,30.49625,61.636311881188,03,28
11211,ZD,2019-03-28,2019-04-06,9,39.09666667,54.5364378266,03,28
972,ZD,2019-03-28,2019-04-05,8,39.6175,56.310831967213,03,28
2624,ZR,2019-03-28,2019-03-31,3,32.15666667,64.034627594432,03,28
4396,ZR,2019-03-28,2019-04-06,9,29.90555556,45.490377669703996,03,28
4348,ZT,2019-03-28,2019-04-04,7,38.78142857,56.505019304565,03,28
4350,ZT,2019-03-28,2019-03-31,3,32.16,64.624084849273,03,28
12787,ZI,2019-03-28,2019-03-31,3,35.09666667,80.271660562784,03,28
2617,ZI,2019-03-28,2019-04-04,7,45.82857143,61.749333047108,03,28
6069,ZT,2019-03-28,2019-04-05,8,39.4475,63.038532072368,03,28
7828,AL,2019-03-28,2019-04-02,5,58.298,80.597261146497,03,28
4306,ZT,2019-03-28,2019-04-01,4,32.1575,60.994378980892,03,28
9383,ZE,2019-03-28,2019-04-06,9,16.98666667,52.066852607151006,03,28
9352,ZI,2019-03-28,2019-03-29,1,50.12,87.675503144654,03,28
7707,ZL,2019-03-28,2019-04-04,7,57.38857143,68.918457311568,03,28
6064,ZD,2019-03-28,2019-04-03,6,47.40666667,65.253474028539,03,28
12886,ET,2019-03-28,2019-04-03,6,53.42333333,72.35616939941,03,28
9356,AL,2019-03-28,2019-03-31,3,34.83333333,74.344039498546,03,28
11387,AL,2019-03-28,2019-04-03,6,47.49833333,67.351396104058,03,28
12797,ET,2019-03-28,2019-03-30,2,41.125,75.92788368336001,03,28
9367,ZD,2019-03-28,2019-03-30,2,38.85,73.592450657895,03,28
4414,ET,2019-03-28,2019-04-05,8,48.23375,67.685963709677,03,28
4415,AL,2019-03-28,2019-04-05,8,43.9025,64.455428802589,03,28
9355,ET,2019-03-28,2019-03-31,3,38.03333333,76.574331518276,03,28
7698,ZT,2019-03-28,2019-03-29,1,41.51,72.531277258567,03,28
4320,ZL,2019-03-28,2019-04-01,4,100.685,106.66023162939301,03,28
9436,ZL,2019-03-28,2019-04-03,6,66.69166667,77.742420765082,03,28
9438,ZE,2019-03-28,2019-04-05,8,33.55875,64.457889300847,03,28
9437,ZT,2019-03-28,2019-04-03,6,46.21833333,59.167297733689004,03,28
4388,ZL,2019-03-29,2019-03-30,1,94.53,106.164141414141,03,29
9439,ZL,2019-03-29,2019-04-06,8,56.805,68.664051724138,03,29
11199,ET,2019-03-29,2019-03-30,1,34.57,78.08845,03,29
9440,ZD,2019-03-29,2019-04-06,8,38.8575,56.271400651465996,03,29
7786,ZR,2019-03-29,2019-04-06,8,34.5375,53.896266393443,03,29
12810,ZE,2019-03-29,2019-04-03,5,46.23,81.322141546527,03,29
5988,AL,2019-03-29,2019-03-30,1,30.7,75.631738410596,03,29
994,ZR,2019-03-29,2019-03-31,2,25.67,59.510086956521995,03,29
12809,ET,2019-03-29,2019-04-03,5,68.11,90.19141401273899,03,29
11221,ET,2019-03-29,2019-04-02,4,33.0275,71.05025,03,29
6085,ZD,2019-03-29,2019-04-02,4,33.8475,61.733067434210994,03,29
9368,ZE,2019-03-29,2019-03-30,1,36.33,72.402254623044,03,29
946,ZL,2019-03-29,2019-04-07,9,55.62444444,65.486311432332,03,29
9463,AL,2019-03-29,2019-04-04,6,51.785,71.272831766614,03,29
2691,ZI,2019-03-29,2019-04-02,4,32.595,73.614416118421,03,29
11246,ZT,2019-03-29,2019-03-31,2,25.67,63.353728323698995,03,29
11247,AL,2019-03-29,2019-03-31,2,28.53,74.772198275862,03,29
9464,ZD,2019-03-29,2019-04-04,6,45.11333333,65.05139153399999,03,29
12806,ET,2019-03-29,2019-04-07,9,48.12111111,60.766244131385,03,29
2701,ET,2019-03-29,2019-04-06,8,48.91,64.149561128527,03,29
11245,ZE,2019-03-29,2019-03-31,2,36.5,80.19106557377,03,29
9384,ZE,2019-03-29,2019-04-07,9,16.98666667,55.047016878952,03,29
11144,ZR,2019-03-29,2019-04-01,3,25.15,59.084539512245996,03,29
9444,ZI,2019-03-29,2019-03-31,2,37.6,82.261049562682,03,29
12789,ZI,2019-03-29,2019-04-01,3,33.85,77.7157012749,03,29
2727,ZL,2019-03-29,2019-03-31,2,95.465,106.67524566474,03,29
965,ZR,2019-03-29,2019-04-02,4,25.15,51.192047697368004,03,29
2726,ZD,2019-03-29,2019-03-31,2,35.1,72.894595375723,03,29
5975,ZE,2019-03-29,2019-04-05,7,18.17285714,59.254106064728,03,29
12788,AL,2019-03-29,2019-04-01,3,27.29,72.368917380068,03,29
7817,ZL,2019-03-29,2019-04-02,4,100.155,105.276991935484,03,29
9462,ZE,2019-03-29,2019-04-04,6,21.00333333,70.326562189896,03,29
7819,ZI,2019-03-29,2019-04-07,9,38.11555556,60.260913006822,03,29
966,ZT,2019-03-29,2019-04-02,4,25.0725,54.144037828947,03,29
7820,ZT,2019-03-29,2019-04-07,9,33.73111111,48.138558100127,03,29
9458,ZT,2019-03-29,2019-04-03,5,34.514,67.118192926045,03,29
7712,ZD,2019-03-29,2019-03-30,1,60.13,83.342389162562,03,29
2684,AL,2019-03-29,2019-04-03,5,61.828,84.150643312102,03,29
7711,ZI,2019-03-29,2019-03-30,1,37.6,77.236059027778,03,29
7785,ZI,2019-03-29,2019-04-06,8,38.12625,62.356640879478995,03,29
12821,ZE,2019-03-29,2019-04-02,4,28.555,69.197171052632,03,29
4378,ET,2019-03-29,2019-04-04,6,57.02,76.354069399211,03,29
4377,ZL,2019-03-29,2019-04-04,6,65.335,79.771730160286,03,29
7792,ET,2019-03-29,2019-03-31,2,32.115,78.729899425287,03,29
7829,ZI,2019-03-29,2019-04-03,5,46.362,81.410996784566,03,29
9385,AL,2019-03-29,2019-04-07,9,39.37333333,54.5776959619,03,29
4416,AL,2019-03-29,2019-04-06,8,43.60125,59.118617601246,03,29
4401,ZD,2019-03-29,2019-04-03,5,53.874,76.364038585209,03,29
7702,ET,2019-03-29,2019-04-01,3,29.88666667,74.59689197052,03,29
2662,ZL,2019-03-29,2019-04-01,3,91.44333333,105.83317269079201,03,29
12777,ZI,2019-03-29,2019-04-05,7,37.78285714,64.229962514402,03,29
2862,ZR,2019-03-29,2019-04-04,6,28.98,55.474062832812,03,29
9344,ET,2019-03-29,2019-04-05,7,51.22285714,64.7522290625,03,29
9357,ZE,2019-03-29,2019-04-01,3,28.86333333,73.196944035862,03,29
11332,ZI,2019-03-29,2019-04-04,6,43.02833333,69.537148148222,03,29
1048,ZT,2019-03-29,2019-04-04,6,28.97666667,55.655576718444,03,29
2620,ZD,2019-03-29,2019-04-05,7,38.85714286,57.627167848105,03,29
9346,ZT,2019-03-29,2019-04-05,7,32.16571429,52.964306479098994,03,29
4403,ZR,2019-03-29,2019-04-03,5,34.514,66.73973633440501,03,29
12828,ZT,2019-03-29,2019-04-06,8,34.5375,54.181111111111,03,29
2672,ZR,2019-03-29,2019-03-30,1,25.67,58.40827526132399,03,29
9345,ZR,2019-03-29,2019-04-05,7,32.16571429,52.292132443732,03,29
4402,ZL,2019-03-29,2019-04-03,5,78.088,95.195796825397,03,29
884,ZT,2019-03-29,2019-04-01,3,25.07333333,70.291275362487,03,29
12776,AL,2019-03-29,2019-04-05,7,46.65142857,60.828815028468,03,29
6070,ZE,2019-03-29,2019-04-06,8,33.55875,56.352261339662,03,29
2625,ZD,2019-03-29,2019-04-01,3,33.85,66.55505474406901,03,29
6084,AL,2019-03-29,2019-04-02,4,36.88,69.94721955128199,03,29
2679,ZD,2019-03-29,2019-04-07,9,38.85777778,53.661746440667,03,29
876,ZL,2019-03-29,2019-04-05,7,57.43285714,71.75836969902001,03,29
11212,ZR,2019-03-29,2019-04-07,9,33.73111111,48.001447554555,03,29
2673,ZT,2019-03-29,2019-03-30,1,25.68,63.195329861111,03,29
974,ZL,2019-03-30,2019-04-07,8,56.265,67.496277429467,03,30
5976,ZE,2019-03-30,2019-04-06,7,18.17285714,56.591425529062995,03,30
7743,AL,2019-03-30,2019-04-02,3,25.57666667,71.787745629964,03,30
939,AL,2019-03-30,2019-03-31,1,27.55,74.584720812183,03,30
2728,ZI,2019-03-30,2019-04-01,2,45.735,76.707839116719,03,30
877,ZT,2019-03-30,2019-04-06,7,33.26285714,50.986062002434,03,30
7815,ZI,2019-03-30,2019-04-05,6,38.43833333,68.874965985476,03,30
878,ZL,2019-03-30,2019-04-06,7,58.99,68.127508305407,03,30
973,ET,2019-03-30,2019-04-07,8,49.01125,63.395448916408995,03,30
2729,ZR,2019-03-30,2019-04-01,2,25.155,58.351133540373,03,30
11222,AL,2019-03-30,2019-04-03,4,38.1125,70.427483660131,03,30
2681,ZE,2019-03-30,2019-04-08,9,16.98666667,54.669889423747996,03,30
5982,ZE,2019-03-30,2019-04-02,3,38.13,77.097855591816,03,30
938,ZI,2019-03-30,2019-03-31,1,45.74,74.318006756757,03,30
886,ZL,2019-03-30,2019-04-02,3,100.15666667,106.28653548187799,03,30
947,ZL,2019-03-30,2019-04-08,9,56.22888889,65.190026329313,03,30
948,ZT,2019-03-30,2019-04-08,9,33.76111111,46.9623176879,03,30
996,ZL,2019-03-30,2019-04-01,2,100.68,106.820776397516,03,30
6102,ZI,2019-03-30,2019-04-03,4,52.62,75.47754139072799,03,30
6103,ET,2019-03-30,2019-04-03,4,28.82,71.62669672131099,03,30
887,ET,2019-03-30,2019-04-02,3,28.05666667,73.415517857393,03,30
7787,ZT,2019-03-30,2019-04-07,8,34.48625,56.631157258065,03,30
12829,ZD,2019-03-30,2019-04-07,8,38.49125,55.071925241158,03,30
6006,ZI,2019-03-30,2019-04-08,9,32.92444444,58.125069275183,03,30
954,ZR,2019-03-30,2019-04-04,5,37.12,66.54620317460301,03,30
7694,ZD,2019-03-30,2019-04-06,7,38.5,56.78034568965,03,30
